Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Dt_Customer_year,Income,Age,Divorced,Married,Single,Together,Widow,2n Cycle,Basic,Graduation,Master,PhD,AUS,CA,GER,IND,ME,SA,SP,US
1,1,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,2013,46423.0,48,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,2013,46423.0,48,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,2013,30560.0,44,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,2013,30560.0,44,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,1,325,83,300,86,58,91,1,6,4,12,3,0,0,0,0,0,0,0,2013,60152.0,41,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,2013,29672.0,55,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,2013,29672.0,55,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,1,0,2013,70321.0,73,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,0,2013,56181.0,58,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,0,2012,24279.0,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,2012,68462.0,51,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,1,0,2012,55424.0,44,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,2012,49094.0,47,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,2012,59184.0,59,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,2012,67430.0,33,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,1,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,0,2012,30522.0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,2014,31878.0,43,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,1,0,2014,83528.0,28,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,0,2014,90300.0,41,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,2013,68092.0,42,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,2013,53761.0,48,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,0,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0,0,2013,52845.0,47,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,14,7,11,11,0,5,2,2,0,3,8,0,0,0,0,0,0,0,2013,24027.0,44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,2,8,11,3,8,21,4,3,2,2,7,0,0,0,0,0,0,0,2013,7500.0,41,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,1,0,2012,42586.0,65,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,1,0,2012,42586.0,65,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,1,0,2012,9722.0,47,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,1,0,2012,86836.0,45,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,2014,30467.0,48,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,1,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,0,2014,54549.0,68,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,1,0,2014,19444.0,38,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,428,30,214,80,30,61,2,6,5,10,3,0,0,0,0,0,0,0,2014,69245.0,64,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,1,0,2013,72968.0,57,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,2,10,0,7,2,0,1,1,1,0,2,8,0,0,0,0,0,0,0,2013,48686.0,67,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,1,0,2013,73687.0,30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,2013,82716.0,76,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,0,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,2013,35523.0,39,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,0,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,2013,60554.0,45,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,1,0,2013,64090.0,64,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,2013,61559.0,55,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,1,0,2013,71670.0,58,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,546,0,48,0,6,6,1,7,3,8,5,0,0,0,0,0,0,0,2013,67680.0,69,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
0,1,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,2013,54386.0,39,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,2013,64108.0,67,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,1,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,2013,69702.0,69,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,0,2013,47958.0,68,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,530,142,217,62,9,56,4,7,4,13,5,0,1,0,0,0,0,0,2013,67716.0,60,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1,0,2013,34600.0,49,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1,0,2013,34600.0,49,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,1,0,2012,48752.0,51,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,0,1,2012,15716.0,32,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,2,96,12,96,33,22,43,6,4,1,6,6,0,0,0,0,0,1,0,2012,46610.0,68,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,2012,74985.0,43,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,1,0,2014,45576.0,75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,2014,113734.0,75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,0,2014,57100.0,33,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,0,3,2,8,20,0,17,2,2,1,2,7,0,0,0,0,0,0,0,2014,24434.0,48,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,1,0,2014,37126.0,49,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,2014,45160.0,62,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,0,2014,33178.0,43,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,2014,64866.0,70,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,1,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,0,2014,34176.0,45,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,0,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,2014,50014.0,52,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,2014,92344.0,72,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,0,2013,55282.0,50,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,0,2013,48799.0,57,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,1,0,2013,84169.0,38,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,1,0,2013,84169.0,38,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,1,0,2013,39763.0,49,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,2013,74165.0,45,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,1,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,1,0,2013,42720.0,55,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,0,2013,65275.0,76,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,0,2013,36443.0,59,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,1,0,2013,43776.0,68,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,577,0,64,0,0,51,2,10,1,8,8,1,0,0,0,0,1,0,2013,56046.0,55,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,1,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,2012,65148.0,62,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,1,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,0,2012,49431.0,65,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,2014,32583.0,59,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,1,0,2014,16653.0,41,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,0,2014,26850.0,49,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,1,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,0,2014,51287.0,52,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,2014,43050.0,47,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,2014,73448.0,51,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,2013,17256.0,28,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,1,0,2013,86429.0,59,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,1,0,2013,33569.0,37,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,2013,25130.0,40,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,2013,62998.0,68,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,2013,26907.0,44,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,1,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,2013,26907.0,44,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,1,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,2013,45579.0,72,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,0,2013,47320.0,63,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,1,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,2013,70179.0,44,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,2013,70179.0,44,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,2013,28072.0,34,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,1,297,0,38,13,0,152,7,5,4,4,6,1,0,0,0,0,1,0,2013,50501.0,66,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,2,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,2013,58917.0,51,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,1,0,2013,69372.0,71,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,1,0,2013,35178.0,49,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,1,0,2013,35178.0,49,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,0,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,1,0,2012,75693.0,52,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,0,2012,69109.0,38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,0,2012,69109.0,38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,0,0,2014,80134.0,26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,1,0,2014,64713.0,50,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,2013,41411.0,34,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,5,5,6,0,2,1,1,1,0,2,7,0,0,0,0,0,0,0,2013,32898.571180555555,37,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,2,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,1,0,2013,55521.0,65,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,1,0,2013,43795.0,52,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,2013,22070.0,50,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,2013,36408.0,71,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,2013,34026.0,70,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,2013,34026.0,70,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,1,0,2013,46049.0,44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,1,0,2013,35641.0,48,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,2013,32414.0,36,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0,2013,59821.0,65,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,158,6,45,8,2,2,7,3,2,5,7,0,0,0,0,0,0,0,2013,34968.0,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0,2013,56320.0,53,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,2013,70091.0,51,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,2013,46097.0,64,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,0,2013,41003.0,57,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,2013,44911.0,61,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,2013,33249.0,45,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,2013,33249.0,45,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,2013,42873.0,70,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,1,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,2012,51039.0,51,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,1,1170,19,594,99,76,134,2,2,5,12,6,0,0,0,0,0,0,0,2012,78952.0,62,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,1,0,2012,29435.0,54,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,1,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,0,2014,79865.0,66,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,2014,34176.0,32,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,2014,34176.0,32,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,1,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,2014,65968.0,50,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,0,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,2014,86424.0,64,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,1,357,35,271,28,28,14,3,6,2,12,5,0,0,0,0,0,0,0,2013,67272.0,54,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,1,0,2013,78499.0,63,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,1,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,2013,77044.0,48,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,1,0,2013,70515.0,27,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,1,0,2013,17459.0,45,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,2013,80336.0,50,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,2013,15759.0,64,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1,0,5,0,3,9,1,0,0,3,3,0,0,0,0,0,0,1,2013,26326.0,44,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,1,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,2013,62061.0,44,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,12,4,7,1,3,5,0,1,0,0,13,0,0,0,0,0,0,0,2013,5305.0,44,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,1,0,2013,75777.0,38,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,0,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,1,0,2013,75777.0,38,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,1,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,0,2013,71499.0,49,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,1,0,2013,31626.0,42,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,2013,42670.0,28,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,1,0,2013,83917.0,47,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,1,0,2012,41021.0,51,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,1,0,2012,79456.0,64,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,1,0,2012,78789.0,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,2014,50870.0,68,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,2014,35876.0,37,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,0,2014,23539.0,63,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,1,0,2014,32557.0,53,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,1,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,2014,62466.0,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,2014,62466.0,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
